,house-types,location,bedrooms,bathrooms,toilets,price,rent / sale
5321,DETACHED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
5322,HOUSE FOR,Lekki,0,0,0,"75,000,000",SALE
5323,HOUSE FOR,Lekki,0,0,0,"82,000,000",SALE
5324,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
5325,DUPLEX HOUSE,Lekki,0,0,0,"67,000,000",SALE
5326,DETACHED BUNGALOW,Igando,4,0,0,"30,000,000",SALE
5327,DETACHED DUPLEX,Lekki,5,0,0,"65,000,000",SALE
5328,HOUSE FOR,Alimosho,3,3,3,"30,000,000",SALE
5329,TERRACED DUPLEX,Lekki,4,4,5,"37,000,000",SALE
5330,TERRACED DUPLEX,Lekki,3,3,4,"47,000,000",SALE
5331,DETACHED BUNGALOW,ishagaIju,4,3,3,"15,000,000",SALE
5332,HOUSE FOR,Lekki,0,0,0,"65,000,000",SALE
5333,HOUSE FOR,Lekki,0,0,0,"95,000,000",SALE
5334,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
5335,TERRACED DUPLEX,Island,4,4,5,"218,000,000",SALE
5336,FLATS HOUSE,Ikeja,beds,baths,Toilets,"85,000,000",SALE
5337,BLOCKS OF,Yaba,6,6,6,"65,000,000",SALE
5338,DETACHED DUPLEX,Lekki,5,5,5,"130,000,000",SALE
5339,HOUSE FOR,Gbagada,3,3,3,"60,000,000",SALE
5340,FLATS HOUSE,Okota,0,0,0,"35,000,000",SALE
5341,TERRACED DUPLEX,aboutLekki,4,0,0,"75,000,000",SALE
5342,DUPLEX HOUSE,Lekki,0,0,0,"48,000,000",SALE
5343,BLOCKS OF,Ikeja,3,3,3,"110,000,000",SALE
5344,FLATS HOUSE,Egba,beds,baths,Toilets,"10,000,000",SALE
5345,DETACHED DUPLEX,Yaba,6,0,6,"70,000,000",SALE
5346,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
5347,TERRACED DUPLEX,Ajah,3,0,0,"10,000,000",SALE
5348,HOUSE FOR,Shomolu,beds,baths,Toilets,"25,000,000",SALE
5349,TERRACED DUPLEX,Lekki,4,4,5,"40,000,000",SALE
5350,BLOCKS OF,Ejigbo,3,3,4,"55,000,000",SALE
5351,TERRACED DUPLEX,Island,4,4,5,"350,000,000",SALE
5352,SEMI DETACHED,Ikeja,3,3,3,"36,000,000",SALE
5353,SEMI DETACHED,Ajah,4,4,4,"40,000,000",SALE
5354,FLATS HOUSE,Island,beds,baths,Toilets,"650,000,000",SALE
5355,SEMI DETACHED,Ajah,4,5,5,"60,000,000",SALE
5356,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
5357,SEMI DETACHED,Lekki,4,0,0,"52,000,000",SALE
5358,HOUSE FOR,Ajah,3,3,4,"27,000,000",SALE
5359,SEMI DETACHED,Lekki,5,0,0,"85,000,000",SALE
5360,SEMI DETACHED,Lekki,4,4,5,"45,000,000",SALE
5361,DETACHED DUPLEX,Ojodu,5,5,5,"130,000,000",SALE
5362,DETACHED DUPLEX,Lekki,5,5,6,"70,000,000",SALE
5363,BLOCKS OF,Igando,3,2,2,"25,000,000",SALE
5364,DETACHED DUPLEX,Ikeja,7,6,7,"200,000,000",SALE
5365,DETACHED DUPLEX,Ikeja,5,5,6,"160,000,000",SALE
5366,TERRACED DUPLEX,Lekki,4,4,5,"115,000,000",SALE
5367,DETACHED DUPLEX,oke-iraAjah,4,4,0,"48,000,000",SALE
5368,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
5369,BLOCKS OF,Alimosho,3,0,0,"47,000,000",SALE
5370,HOUSE FOR,Ikeja,4,5,5,"40,000,000",SALE
5371,DETACHED BUNGALOW,Egba,5,5,6,"7,000,000",SALE
5372,DETACHED DUPLEX,Lekki,5,0,0,"450,000,000",SALE
5373,DETACHED DUPLEX,Lekki,4,0,0,"82,000,000",SALE
5374,TERRACED DUPLEX,Lekki,4,0,0,"38,000,000",SALE
5375,DETACHED DUPLEX,Lekki,5,0,0,"80,000,000",SALE
5376,SEMI DETACHED,Lekki,4,0,0,"60,000,000",SALE
5377,FLATS HOUSE,Island,beds,baths,Toilets,"67,800,000",SALE
5378,MINI FLAT,Ikorodu,1,1,1,"43,000,000",SALE
5379,SEMI DETACHED,Lekki,4,4,5,"65,000,000",SALE
5380,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
5381,FLATS HOUSE,Maryland,0,0,0,"60,000,000",SALE
5382,HOUSE FOR,Ikosi,0,0,0,"75,000,000",SALE
5383,TERRACED DUPLEX,Gbagada,4,5,6,"55,000,000",SALE
5384,TERRACED DUPLEX,Lekki,4,4,5,"65,000,000",SALE
5385,SALE,Shomolu,beds,baths,Toilets,"50,000,000",SALE
5386,DETACHED DUPLEX,Ikosi,5,5,6,"100,000,000",SALE
5387,FLATS HOUSE,LagosGbagada,0,0,0,"75,000,000",SALE
5388,HOUSE FOR,Ogudu,4,4,5,"50,000,000",SALE
5389,BLOCKS OF,Ojodu,3,0,0,"43,000,000",SALE
5390,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
5391,HOUSE FOR,Okota,beds,baths,Toilets,"60,000,000",SALE
5392,BLOCKS OF,Alimosho,3,3,0,"65,000,000",SALE
5393,DETACHED DUPLEX,Lekki,4,0,0,"80,000,000",SALE
5394,SEMI DETACHED,Lekki,4,0,0,"82,000,000",SALE
5395,TERRACED DUPLEX,Ajah,4,4,5,"110,000,000",SALE
5396,DETACHED DUPLEX,Ajah,5,5,6,"160,000,000",SALE
5397,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
5398,DETACHED DUPLEX,Lekki,5,5,6,"130,000,000",SALE
5399,MASSIONETTE HOUSE,Ikeja,8,8,9,"350,000,000",SALE
5400,FLAT ,Yaba,3,3,4,"45,000,000",SALE
5401,FLATS HOUSE,Ikeja,beds,baths,Toilets,"100,000,000",SALE
5402,TERRACED DUPLEX,Lekki,4,5,5,"45,000,000",SALE
5403,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
5404,FLATS HOUSE,Ipaja,0,0,0,"15,000,000",SALE
5405,DETACHED DUPLEX,Odofin,5,5,0,"60,000,000",SALE
5406,DETACHED BUNGALOW,Ipaja,4,0,0,"9,000,000",SALE
5407,DETACHED DUPLEX,Egba,8,0,0,"55,000,000",SALE
5408,DETACHED BUNGALOW,Alimosho,3,2,2,"30,000,000",SALE
5409,SEMI DETACHED,Ojodu,4,0,0,"45,000,000",SALE
5410,SEMI DETACHED,Ikeja,5,5,6,"105,000,000",SALE
5411,HOUSE FOR,Ojodu,0,0,0,"52,000,000",SALE
5412,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
5413,HOUSE FOR,Lekki,4,4,5,"66,000,000",SALE
5414,DETACHED DUPLEX,Ikosi,4,4,5,"95,000,000",SALE
5415,BLOCKS OF,Maryland,3,3,3,"70,000,000",SALE
5416,DETACHED DUPLEX,Lekki,6,7,8,"390,000,000",SALE
5417,DETACHED DUPLEX,Ikoyi,5,5,6,"800,000,000",SALE
5418,SALE,Oshodi,beds,baths,Toilets,"25,000,000",SALE
5419,SEMI DETACHED,Lekki,5,5,6,"85,000,000",SALE
5420,HOUSE FOR,Lekki,0,0,0,"98,000,000",SALE
5421,DETACHED DUPLEX,Gbagada,5,5,6,"120,000,000",SALE
5422,HOUSE FOR,Camp,4,4,5,"100,000",SHORTLET
5423,SEMI DETACHED,Ajah,4,4,0,"40,000,000",SALE
5424,DETACHED BUNGALOW,Expressway.Arepo,4,4,5,"13,000,000",SALE
5425,HOUSE FOR,Agege,0,0,0,"26,000,000",SALE
5426,BLOCKS OF,Ogba,3,3,4,"65,000,000",SALE
5427,DETACHED DUPLEX,Ipaja,7,6,7,"40,000,000",SALE
5428,FLATS HOUSE,Surulere,0,0,0,"25,000,000",SALE
5429,DETACHED BUNGALOW,Egba,3,0,0,"6,500,000",SALE
5430,SEMI DETACHED,WemabodIkeja,4,0,0,"65,000,000",SALE
5431,DUPLEX HOUSE,Island,0,0,0,"500,000,000",SALE
5432,SEMI DETACHED,LafiajiLekki,4,4,5,"50,000,000",SALE
5433,HOUSE FOR,Lekki,5,6,7,"62,000,000",SALE
5434,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
5435,TERRACED DUPLEX,Ikoyi,4,4,5,"145,000,000",SALE
5436,HOUSE FOR,lagosAjah,beds,baths,Toilets,"60,000,000",SALE
5437,HOUSE FOR,Idimu,4,0,0,"16,000,000",SALE
5438,HOUSE FOR,Ikoyi,0,0,0,"145,000,000",SALE
5439,HOUSE FOR,Agege,8,8,8,"70,000,000",SALE
5440,DETACHED DUPLEX,Ogudu,4,baths,Toilets,"70,000,000",SALE
5441,HOUSE FOR,Alimosho,6,0,0,"50,000,000",SALE
5442,DETACHED BUNGALOW,Ikeja,3,0,0,"38,000,000",SALE
5443,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
5444,TERRACED DUPLEX,Ikeja,4,4,5,"150,000,000",SALE
5445,SALE,Ojodu,0,0,0,"35,000,000",SALE
5446,HOUSE FOR,Lekki,3,0,0,"42,000,000",SALE
5447,DETACHED DUPLEX,Lekki,5,5,6,"90,000,000",SALE
5448,HOUSE FOR,LafiajiLekki,0,0,0,"28,000,000",SALE
5449,DETACHED DUPLEX,-Yaba,4,0,0,"110,000,000",SALE
5450,DETACHED DUPLEX,Isolo,5,0,0,"25,000,000",SALE
5451,SEMI DETACHED,Ikeja,4,6,5,"90,000,000",SALE
5452,HOUSE FOR,Lekki,0,0,0,"245,000,000",SALE
5453,BLOCKS OF,-Ojo,3,0,0,"15,000,000",SALE
5454,HOUSE FOR,Ojodu,0,0,0,"17,000,000",SALE
5455,HOUSE FOR,Odofin,2,0,0,"12,000,000",SALE
5456,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
5457,HOUSE FOR,Odofin,6,6,7,"200,000,000",SALE
5458,DETACHED DUPLEX,Ojodu,5,5,6,"170,000,000",SALE
5459,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
5460,TERRACED DUPLEX,Lekki,3,2,3,"45,000,000",SALE
5461,HOUSE FOR,Ajah,0,0,0,"30,000,000",SALE
5462,DETACHED DUPLEX,Agege,4,0,0,"28,000,000",SALE
5463,HOUSE FOR,Lekki,0,0,0,"180,000,000",SALE
5464,DUPLEX HOUSE,Ikoyi,0,0,0,"80,000,000",SALE
5465,DETACHED DUPLEX,Gbagada,4,baths,Toilets,"45,000,000",SALE
5466,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
5467,HOUSE FOR,Lekki,0,0,0,"18,000,000",SALE
5468,DETACHED DUPLEX,Lekki,5,0,0,"250,000,000",SALE
5469,DETACHED BUNGALOW,Lekki,4,0,0,"50,000,000",SALE
5470,BLOCKS OF,Ikoyi,2,1,2,"400,000,000",SALE
5471,HOUSE FOR,Lekki,0,0,0,"52,000,000",SALE
5472,BLOCKS OF,Ikorodu,6,0,0,"18,000,000",SALE
5473,SEMI DETACHED,Isolo,5,6,6,"25,000,000",SALE
5474,DETACHED DUPLEX,Ikeja,5,5,5,"250,000,000",SALE
5475,DETACHED DUPLEX,Ojodu,5,5,6,"42,000,000",SALE
5476,DETACHED BUNGALOW,Alimosho,3,baths,Toilets,"18,000,000",SALE
5477,HOUSE FOR,Ikoyi,5,5,6,"1,100,000,000",SALE
5478,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
5479,HOUSE FOR,Lekki,0,0,0,"65,000,000",SALE
5480,FLATS HOUSE,Maryland,0,0,0,"160,000,000",SALE
5481,HOUSE FOR,Lekki,0,0,0,"270,000,000",SALE
5482,BLOCKS OF,Ikorodu,3,0,0,"7,000,000",SALE
5483,BLOCKS OF,Gbagada,3,3,3,"50,000,000",SALE
5484,TERRACED DUPLEX,Lekki,3,3,3,"9,800,000",SALE
5485,DETACHED DUPLEX,Ajah,4,4,5,"52,000,000",SALE
5486,BLOCKS OF,Igando,2,2,2,"50,000,000",SALE
5487,DUPLEX HOUSE,Ojodu,0,0,0,"70,000,000",SALE
5488,SELF CONTAIN,Ikoyi,4,4,5,"205,000,000",SALE
5489,FLATS HOUSE,Odofin,beds,baths,Toilets,"100,000,000",SALE
5490,DETACHED DUPLEX,Lekki,4,4,5,"120,000,000",SALE
5491,BLOCKS OF,Ikeja,3,3,4,"90,000,000",SALE
5492,HOUSE FOR,Ojodu,0,0,0,"62,000,000",SALE
5493,SEMI DETACHED,Ajah,4,4,5,"4,500,000",SALE
5494,DETACHED DUPLEX,Ajah,3,4,4,"30,000,000",SALE
5495,DETACHED DUPLEX,Ojodu,5,5,5,"50,000,000",SALE
5496,FLATS HOUSE,Agege,0,0,0,"19,000,000",SALE
5497,DUPLEX HOUSE,-Lekki,0,0,0,"70,000,000",SALE
5498,DETACHED BUNGALOW,Ikorodu,4,4,6,"11,000,000",SALE
5499,SEMI DETACHED,Lekki,4,0,0,"56,000,000",SALE
5500,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
5501,DUPLEX HOUSE,Ogudu,0,0,0,"85,000,000",SALE
5502,HOUSE FOR,Ojodu,0,0,0,"137,000,000",SALE
5503,BLOCKS OF,Ikeja,2,0,0,"55,000,000",SALE
5504,DETACHED DUPLEX,Lekki,5,0,0,"90,000,000",SALE
5505,HOUSE FOR,Lekki,0,0,0,"90,000,000",SALE
5506,BLOCKS OF,Ikosi,3,3,3,"60,000,000",SALE
5507,DUPLEX HOUSE,Lekki,0,0,0,"60,000,000",SALE
5508,FLATS HOUSE,Lekki,beds,baths,Toilets,"27,000,000",SALE
5509,HOUSE FOR,Okota,beds,baths,Toilets,"23,000,000",SALE
5510,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
5511,DUPLEX HOUSE,RoadLekki,0,0,0,"60,000,000",SALE
5512,HOUSE FOR,Ajah,0,0,0,"20,000,000",SALE
5513,HOUSE FOR,Lekki,4,0,0,"65,000,000",SALE
5514,DETACHED DUPLEX,Ojodu,5,5,6,"140,000,000",SALE
5515,DETACHED DUPLEX,Lekki,5,0,0,"75,000,000",SALE
5516,SEMI DETACHED,Ajah,4,0,0,"34,500,000",SALE
5517,BLOCKS OF,Gbagada,3,3,4,"150,000,000",SALE
5518,BLOCKS OF,Ejigbo,3,baths,Toilets,"35,000,000",SALE
5519,DETACHED DUPLEX,Lekki,8,0,0,"120,000,000",SALE
5520,TERRACED DUPLEX,Island,4,4,5,"125,000,000",SALE
5521,DETACHED DUPLEX,Ajah,4,5,5,"28,000,000",SALE
5522,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
5523,DETACHED DUPLEX,Ikeja,4,0,0,"232,000,000",SALE
5524,DETACHED BUNGALOW,Isolo,3,0,0,"25,000,000",SALE
5525,DUPLEX HOUSE,Lekki,0,0,0,"45,000,000",SALE
5526,DETACHED DUPLEX,Ikosi,4,4,4,"70,000,000",SALE
5527,DETACHED DUPLEX,Lekki,5,5,6,"79,500,000",SALE
5528,SALE,Surulere,0,0,0,"100,000,000",SALE
5529,HOUSE FOR,Lekki,5,5,6,"95,000,000",SALE
5530,SALE,..Ajah,0,0,0,"65,000,000",SALE
5531,HOUSE FOR,Lekki,5,0,0,"250,000,000",SALE
5532,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
5533,DETACHED DUPLEX,Ajah,4,0,0,"54,000,000",SALE
5534,DETACHED DUPLEX,Odofin,5,9,9,"50,000,000",SALE
5535,DETACHED DUPLEX,ExpresswayLekki,5,6,6,"130,000,000",SALE
5536,DETACHED DUPLEX,Lekki,6,0,0,"220,000,000",SALE
5537,DETACHED DUPLEX,Ikosi,5,5,6,"80,000,000",SALE
5538,FLATS HOUSE,Maryland,0,0,0,"65,000,000",SALE
5539,TERRACED DUPLEX,Ikoyi,4,4,5,"235,000,000",SALE
5540,DUPLEX HOUSE,Lekki,0,0,0,"53,000,000",SALE
5541,DETACHED DUPLEX,Igando,7,0,0,"45,000,000",SALE
5542,HOUSE FOR,lafiajiLekki,0,0,0,"35,000,000",SALE
5543,DETACHED BUNGALOW,Gbagada,10,2,2,"50,000,000",SALE
5544,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
5545,DUPLEX HOUSE,Lekki,0,0,0,"57,000,000",SALE
5546,TERRACED DUPLEX,Lekki,4,0,0,"73,000,000",SALE
5547,HOUSE FOR,Lekki,0,0,0,"75,000,000",SALE
5548,FLATS HOUSE,Apapa,beds,baths,Toilets,"500,000,000",SALE
5549,DETACHED BUNGALOW,Shomolu,10,2,2,"9,000,000",SALE
5550,SALE,Lekki,0,0,0,"250,000,000",SALE
5551,HOUSE FOR,Ikoyi,0,0,0,"200,000,000",SALE
5552,DUPLEX HOUSE,Ikoyi,0,0,0,"270,000,000",SALE
5553,DETACHED DUPLEX,Ajah,4,4,5,"36,000,000",SALE
5554,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
5555,BLOCKS OF,Surulere,3,3,3,"70,000,000",SALE
5556,HOUSE FOR,Lekki,4,4,5,"130,000,000",SALE
5557,BLOCKS OF,roadIkoyi,3,0,0,"250,000,000",SALE
5558,BLOCKS OF,EstateOshodi,3,3,4,"260,000,000",SALE
5559,SEMI DETACHED,2shangishaOjodu,3,4,4,"80,000,000",SALE
5560,BLOCKS OF,Lekki,3,3,3,"45,000,000",SALE
5561,DUPLEX HOUSE,Lekki,0,0,0,"55,000,000",SALE
5562,HOUSE FOR,Lekki,0,0,0,"65,000,000",SALE
5563,TERRACED DUPLEX,Ikoyi,4,4,5,"200,000,000",SALE
5564,TERRACED DUPLEX,Ojodu,5,5,5,"85,000,000",SALE
5565,SEMI DETACHED,Ikosi,4,4,4,"80,000,000",SALE
5566,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
5567,BLOCKS OF,Shomolu,3,3,4,"180,000,000",SALE
5568,HOUSE FOR,Lekki,4,0,0,"38,000,000",SALE
5569,FLATS HOUSE,Alimosho,0,0,0,"27,000,000",SALE
5570,HOUSE FOR,..Lekki,0,0,0,"83,000,000",SALE
5571,SALE,Lekki,0,0,0,"79,500,000",SALE
5572,SEMI DETACHED,Ikeja,5,5,6,"125,000,000",SALE
5573,HOUSE FOR,Ajah,0,0,0,"47,000,000",SALE
5574,HOUSE FOR,isheriOjodu,5,0,0,"75,000,000",SALE
5575,DETACHED BUNGALOW,Ipaja,7,0,0,"15,000,000",SALE
5576,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
5577,HOUSE FOR,Lekki,beds,baths,2,"38,000,000",SALE
5578,HOUSE FOR,Lekki,0,0,0,"38,000,000",SALE
5579,BLOCKS OF,Isolo,3,3,Toilets,"50,000,000",SALE
5580,HOUSE FOR,Ojodu,5,5,6,"100,000,000",SALE
5581,DETACHED DUPLEX,Lekki,5,5,0,"120,000,000",SALE
5582,DETACHED DUPLEX,Ajah,7,7,7,"50,000,000",SALE
5583,FLATS HOUSE,Ogba,0,0,0,"27,500,000",SALE
5584,HOUSE FOR,Lekki,0,0,0,"25,000,000",SALE
5585,DETACHED DUPLEX,Lekki,5,0,0,"60,000,000",SALE
5586,HOUSE FOR,Lekki,0,0,0,"120,000,000",SALE
5587,FLATS HOUSE,Lekki,0,0,0,"250,000,000",SALE
5588,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
5589,DETACHED DUPLEX,Ajah,4,0,0,"48,000,000",SALE
5590,SEMI DETACHED,Ojodu,4,0,0,"50,000,000",SALE
5591,TERRACED DUPLEX,ShopRiteMaryland,4,4,5,"40,000,000",SALE
5592,DETACHED DUPLEX,Ikorodu,3,4,4,"18,000,000",SALE
5593,BLOCKS OF,Shomolu,3,2,3,"120,000,000",SALE
5594,HOUSE FOR,Egba,0,0,0,"11,000,000",SALE
5595,HOUSE FOR,Ikoyi,6,0,0,"1,200,000,000",SALE
5596,TERRACED DUPLEX,Ajah,4,0,0,"35,000,000",SALE
5597,DETACHED DUPLEX,Ikoyi,4,4,5,"300,000,000",SALE
5598,HOUSE FOR,Camp,4,4,5,"100,000",SHORTLET
5599,DETACHED DUPLEX,Lekki,6,6,7,"140,000,000",SALE
5600,FLATS HOUSE,Ikeja,beds,baths,Toilets,"38,000,000",SALE
5601,HOUSE FOR,Ajah,0,0,0,"15,000,000",SALE
5602,HOUSE FOR,..Ajah,0,0,0,"37,000,000",SALE
5603,DETACHED DUPLEX,Lekki,4,0,0,"145,000,000",SALE
5604,SEMI DETACHED,Lekki,4,0,0,"58,000,000",SALE
5605,TERRACED DUPLEX,Lekki,5,5,6,"280,000,000",SALE
5606,HOUSE FOR,1Lekki,4,0,0,"130,000,000",SALE
5607,DETACHED DUPLEX,Lekki,5,5,6,"150,000,000",SALE
5608,HOUSE FOR,Ajah,0,0,0,"60,000,000",SALE
5609,DETACHED DUPLEX,Island,4,0,0,"120,000,000",SALE
5610,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
5611,DETACHED DUPLEX,Ajah,5,0,0,"51,000,000",SALE
5612,HOUSE FOR,Island,0,0,0,"170,000,000",SALE
5613,FLATS HOUSE,Gbagada,0,0,0,"70,000,000",SALE
5614,SEMI DETACHED,Lekki,4,5,5,"135,000,000",SALE
5615,DETACHED DUPLEX,Lekki,5,0,0,"65,000,000",SALE
5616,HOUSE FOR,Lekki,0,0,0,"45,000,000",SALE
5617,HOUSE FOR,Lekki,0,0,0,"40,000,000",SALE
5618,FLATS HOUSE,Shomolu,beds,baths,Toilets,"6,000,000",SALE
5619,SEMI DETACHED,Gbagada,4,4,5,"70,000,000",SALE
5620,DETACHED DUPLEX,Ikoyi,5,5,5,"200,000,000",SALE
5621,HOUSE FOR,OsborneIkoyi,3,3,4,"180,000,000",SALE
5622,BLOCKS OF,Igando,2,2,3,"20,000,000",SALE
5623,FLATS HOUSE,Igando,beds,baths,Toilets,"28,000,000",SALE
5624,DETACHED DUPLEX,Lekki,4,0,0,"130,000,000",SALE
5625,DETACHED BUNGALOW,Igando,8,3,0,"4,000,000",SALE
5626,DETACHED DUPLEX,Lekki,5,5,5,"60,000,000",SALE
5627,HOUSE FOR,Ikoyi,0,0,0,"850,000,000",SALE
5628,SEMI DETACHED,Lekki,4,4,5,"55,000,000",SALE
5629,HOUSE FOR,Lekki,5,0,0,"60,000,000",SALE
5630,DETACHED DUPLEX,Lekki,5,0,0,"105,000,000",SALE
5631,DETACHED DUPLEX,Lekki,4,0,0,"80,000,000",SALE
5632,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
5633,TERRACED DUPLEX,Lekki,4,baths,Toilets,"65,000,000",SALE
5634,TERRACED DUPLEX,Lekki,4,4,5,"50,000,000",SALE
5635,DETACHED DUPLEX,Gbagada,6,6,7,"85,000,000",SALE
5636,DETACHED BUNGALOW,Ajah,4,0,0,"20,000,000",SALE
5637,SEMI DETACHED,Ikoyi,5,0,0,"170,000,000",SALE
5638,HOUSE FOR,Lekki,0,0,0,"90,000,000",SALE
5639,BLOCKS OF,Gbagada,3,3,3,"55,000,000",SALE
5640,TERRACED DUPLEX,Ikeja,4,4,5,"43,000,000",SALE
5641,DETACHED BUNGALOW,Ikeja,5,3,0,"122,000,000",SALE
5642,HOUSE FOR,Camp,4,4,5,"100,000",SHORTLET
5643,DETACHED DUPLEX,-Lekki,5,0,0,"75,000,000",SALE
5644,DETACHED DUPLEX,Lekki,5,0,0,"80,000,000",SALE
5645,DUPLEX HOUSE,Lekki,0,0,0,"50,000,000",SALE
5646,SEMI DETACHED,Lekki,4,4,5,"52,000,000",SALE
5647,DETACHED DUPLEX,Lekki,5,0,0,"120,000,000",SALE
5648,DETACHED DUPLEX,Lekki,5,0,0,"155,000,000",SALE
5649,DETACHED DUPLEX,Lekki,5,5,6,"5,500,000",SALE
5650,SALE,Ogba,0,0,0,"55,000,000",SALE
5651,HOUSE FOR,Lekki,5,0,0,"95,000,000",SALE
5652,DUPLEX HOUSE,Ajah,0,0,0,"36,000,000",SALE
5653,SEMI DETACHED,Lekki,3,3,3,"48,000,000",SALE
5654,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
5655,SEMI DETACHED,Ajah,4,4,5,"45,000,000",SALE
5656,DETACHED BUNGALOW,Ikeja,3,3,3,"30,000,000",SALE
5657,DETACHED BUNGALOW,Ajah,2,2,2,"20,000,000",SALE
5658,DUPLEX HOUSE,Ikeja,0,0,0,"68,000,000",SALE
5659,SALE,Ikoyi,0,0,0,"10,000,000",SALE
5660,DUPLEX HOUSE,EstateLekki,beds,baths,Toilets,"45,000,000",SALE
5661,SEMI DETACHED,Lekki,4,4,5,"55,000,000",SALE
5662,DETACHED DUPLEX,Lekki,4,4,5,"125,000,000",SALE
5663,HOUSE FOR,Lekki,0,0,0,"70,000,000",SALE
5664,BLOCKS OF,Ajah,2,2,3,"23,000,000",SALE
5665,SEMI DETACHED,-Ajah,4,0,0,"38,000,000",SALE
5666,FLATS HOUSE,Ikeja,0,0,0,"40,000,000",SALE
5667,HOUSE FOR,EstateAjah,beds,baths,Toilets,"40,000,000",SALE
5668,DETACHED DUPLEX,Ajah,3,3,4,"30,000,000",SALE
5669,DETACHED DUPLEX,Lekki,5,5,6,"165,000,000",SALE
5670,FLATS HOUSE,Ogba,beds,baths,Toilets,"65,000,000",SALE
5671,DETACHED BUNGALOW,Ajah,3,3,4,"25,000,000",SALE
5672,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
5673,DETACHED DUPLEX,Lekki,5,5,6,"130,000,000",SALE
5674,SEMI DETACHED,Lekki,4,4,4,"165,000,000",SALE
5675,DETACHED DUPLEX,Lekki,5,5,6,"185,000,000",SALE
5676,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
5677,BLOCKS OF,Gbagada,3,3,2,"30,000,000",SALE
5678,TERRACED DUPLEX,Lekki,4,4,5,"70,000,000",SALE
5679,DETACHED DUPLEX,Ikeja,4,4,5,"85,000,000",SALE
5680,HOUSE FOR,Lekki,0,0,0,"100,000,000",SALE
5681,HOUSE FOR,Lekki,0,0,0,"45,000,000",SALE
5682,DETACHED DUPLEX,Lekki,5,5,6,"130,000,000",SALE
5683,FLATS HOUSE,Ikoyi,0,0,0,"80,000,000",SALE
5684,TERRACED DUPLEX,Lekki,4,4,5,"70,000,000",SALE
5685,TERRACED DUPLEX,Lekki,4,3,3,"55,000,000",SALE
5686,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
5687,TERRACED DUPLEX,Lekki,4,4,5,"55,000,000",SALE
5688,DETACHED DUPLEX,2Ikeja,5,5,6,"120,000,000",SALE
5689,TERRACED DUPLEX,Lekki,4,4,5,"45,000,000",SALE
5690,HOUSE FOR,Ikeja,6,5,6,"140,000,000",SALE
5691,HOUSE FOR,-Ajah,0,0,0,"28,000,000",SALE
5692,DETACHED BUNGALOW,Ajah,3,3,4,"30,000,000",SALE
5693,DETACHED DUPLEX,Lekki,5,0,0,"255,000,000",SALE
5694,DETACHED DUPLEX,Lekki,5,5,6,"82,000,000",SALE
5695,BLOCKS OF,Egba,3,2,3,"13,000,000",SALE
5696,DETACHED DUPLEX,Ojodu,5,5,5,"40,000,000",SALE
5697,DETACHED BUNGALOW,Egba,3,0,0,"22,000,000",SALE
5698,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
5699,HOUSE FOR,Ajah,0,0,0,"57,000,000",SALE
5700,TERRACED DUPLEX,Island,4,0,5,"85,000,000",SALE
5701,FLATS HOUSE,Gbagada,0,0,0,"35,000,000",SALE
5702,FLATS HOUSE,Ikeja,beds,baths,Toilets,"70,000,000",SALE
5703,DETACHED DUPLEX,Island,5,5,5,"150,000,000",SALE
5704,DETACHED DUPLEX,EstateIlupeju,5,5,5,"75,000,000",SALE
