,house-types,location,bedrooms,bathrooms,toilets,price,rent / sale
4290,SEMI DETACHED,LekkiLekki,4,4,5,"3,500,000",RENT
4291,TERRACED DUPLEX,Lekki,4,4,5,"5,500,000",RENT
4292,COMMERCIAL PROPERTY,Surulere,0,0,0,"1,200,000",RENT
4293,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
4294,SEMI DETACHED,Ajah,4,4,5,"3,000,000",RENT
4295,TERRACED DUPLEX,Ikoyi,4,4,5,"11,000,000",RENT
4296,DETACHED DUPLEX,Lekki,4,4,5,"9,000,000",RENT
4297,FLAT ,AgungiLekki,4,4,5,"2,500,000",RENT
4298,TERRACED DUPLEX,Lekki,4,4,5,"5,500,000",RENT
4299,FLAT ,Ikoyi,3,4,4,"11,000,000",RENT
4300,TERRACED DUPLEX,Lekki,4,4,5,"5,500,000",RENT
4301,MINI FLAT,Ikoyi,1,1,2,"7,500,000",RENT
4302,FLAT ,IdadoLekki,2,2,3,"2,000,000",RENT
4303,FLAT ,LondonLekki,3,3,4,"1,800,000",RENT
4304,FLAT ,Yaba,3,3,4,"2,200,000",RENT
4305,BLOCKS OF,Lekki,3,3,4,"2,500,000",RENT
4306,HOUSE FOR,Lekki,5,baths,6,"4,000,000",RENT
4307,TERRACED DUPLEX,gateLekki,4,4,5,"3,200,000",RENT
4308,DETACHED DUPLEX,roadLekki,4,4,5,"4,000,000",RENT
4309,FLAT ,Lekki,3,3,4,"4,500,000",RENT
4310,FLAT ,Ikoyi,3,3,4,"8,000,000",RENT
4311,TERRACED DUPLEX,Surulere,4,4,5,"3,000,000",RENT
4312,TERRACED DUPLEX,Surulere,4,4,5,"3,000,000",RENT
4313,DETACHED DUPLEX,Lekki,4,4,5,"3,700,000",RENT
4314,LAND FOR,Sangotedo,beds,baths,Toilets,"450,000,000",SALE
4315,FLAT ,Ikoyi,3,3,4,"15,000,000",RENT
4316,SEMI DETACHED,Island,5,5,6,"9,000,000",RENT
4317,HOUSE FOR,Lekki,5,5,6,"4,000,000",RENT
4318,FLAT ,Lekki,3,3,3,"2,500,000",RENT
4319,FLAT ,Lekki,3,3,4,"2,500,000",RENT
4320,FLAT ,Lekki,4,4,5,"3,500,000",RENT
4321,DETACHED DUPLEX,Lekki,5,5,6,"3,000,000",RENT
4322,TERRACED DUPLEX,Island,4,4,5,"4,500,000",RENT
4323,FLAT ,Lekki,2,2,3,"2,500,000",RENT
4324,SEMI DETACHED,Lekki,5,5,6,"5,500,000",RENT
4325,DETACHED DUPLEX,Lekki,5,0,0,"6,500,000",RENT
4326,TERRACED DUPLEX,Ikeja,4,4,5,"5,000,000",RENT
4327,TERRACED DUPLEX,wayLekki,4,4,5,"3,500,000",RENT
4328,TERRACED DUPLEX,Ikoyi,4,4,5,"15,000,000",RENT
4329,FLAT ,Lekki,3,3,4,"2,000,000",RENT
4330,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
4331,MINI FLAT,Island,1,1,2,"3,000,000",RENT
4332,MASSIONETTE HOUSE,Island,3,3,4,"4,500,000",RENT
4333,TERRACED DUPLEX,Lekki,4,4,5,"3,000,000",RENT
4334,SEMI DETACHED,Lekki,4,4,5,"3,000,000",RENT
4335,DETACHED DUPLEX,Lekki,4,4,5,"90,000,000",SALE
4336,FLAT ,Ikoyi,3,3,4,"10,000,000",RENT
4337,DETACHED DUPLEX,Lekki,5,5,6,"5,000,000",RENT
4338,HOUSE FOR,Lekki,4,4,5,"3,500,000",RENT
4339,FLAT ,Surulere,2,2,3,"900,000",RENT
4340,FLAT ,Ikoyi,3,3,4,"6,000,000",RENT
4341,TERRACED DUPLEX,Lekki,5,5,6,"5,500,000",RENT
4342,FLAT ,Lekki,2,3,3,"2,500,000",RENT
4343,MINI FLAT,Ikeja,1,1,2,"35,000",RENT
4344,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
4345,MASSIONETTE HOUSE,Lekki,4,4,5,"2,800,000",RENT
4346,TERRACED DUPLEX,Lekki,4,4,5,"2,300,000",RENT
4347,FLAT ,Lekki,4,4,5,"3,500,000",RENT
4348,FLAT ,Lekki,3,3,4,"2,500,000",RENT
4349,FLAT ,Surulere,3,3,4,"1,200,000",RENT
4350,HOUSE FOR,Lekki,4,4,5,"4,000,000",RENT
4351,TERRACED DUPLEX,Lekki,4,4,5,"3,000,000",RENT
4352,FLAT ,Surulere,3,3,4,"1,400,000",RENT
4353,SEMI DETACHED,Lekki,4,4,5,"3,600,000",RENT
4354,TERRACED DUPLEX,Ikoyi,3,3,4,"4,500,000",RENT
4355,TERRACED DUPLEX,Ikoyi,4,4,5,"4,000,000",RENT
4356,TERRACED DUPLEX,Ikeja,4,4,5,"150,000,000",SALE
4357,TERRACED DUPLEX,Lekki,5,6,6,"3,000,000",RENT
4358,FLAT ,Lekki,3,3,4,"3,000,000",RENT
4359,FLAT ,roadLekki,3,3,3,"2,500,000",RENT
4360,HOUSE FOR,LekkiLekki,4,4,5,"6,000,000",RENT
4361,FLAT ,Island,3,3,4,"4,500,000",RENT
4362,FLAT ,Ikoyi,3,3,4,"10,000,000",RENT
4363,MASSIONETTE HOUSE,Ikoyi,3,3,4,"36,000,000",RENT
4364,FLAT ,IkoyiIkoyi,3,3,4,"13,000,000",RENT
4365,FLAT ,RightLekki,2,2,3,"2,500,000",RENT
4366,HOUSE FOR,Lekki,3,3,4,"3,200,000",RENT
4367,FLAT ,Lekki,3,3,4,"2,800,000",RENT
4368,TERRACED DUPLEX,Ikoyi,4,4,5,"10,000,000",RENT
4369,TERRACED DUPLEX,Lekki,3,3,4,"3,500,000",RENT
4370,TERRACED DUPLEX,Lekki,4,4,5,"6,000,000",RENT
4371,HOUSE FOR,Lekki,5,5,5,"6,000,000",RENT
4372,FLAT ,Ikoyi,3,3,4,"18,000,000",RENT
4373,FLAT ,Lekki,3,3,4,"2,000,000",RENT
4374,FLAT ,Island,3,4,4,"3,500,000",RENT
4375,DETACHED DUPLEX,RoadLekki,4,4,5,"3,500,000",RENT
4376,FLAT ,Ikoyi,3,3,4,"5,000,000",RENT
4377,MINI FLAT,Lekki,1,1,2,"50,000,000",SALE
4378,FLAT ,Maryland,3,3,4,"1,500,000",RENT
4379,HOUSE FOR,Ikoyi,4,4,5,"4,500,000",RENT
4380,FLAT ,Island,3,3,4,"3,500,000",RENT
4381,MINI FLAT,Ikoyi,1,1,2,"3,500,000",RENT
4382,FLAT ,Yaba,3,3,4,"1,500,000",RENT
4383,SEMI DETACHED,LondonLekki,4,5,4,"3,500,000",RENT
4384,HOUSE FOR,Lekki,4,4,5,"7,500,000",RENT
4385,TERRACED DUPLEX,Yaba,4,4,5,"2,500,000",RENT
4386,FLAT ,Gbagada,3,3,4,"2,000,000",RENT
4387,BOYS QUARTERS,Surulere,3,3,4,"2,500,000",RENT
4388,HOUSE FOR,Lekki,4,4,5,"75,000,000",RENT
4389,SEMI DETACHED,roadLekki,4,4,5,"3,500,000",RENT
4390,COMMERCIAL PROPERTY,Ilupeju,beds,baths,10,"20,000,000",RENT
4391,FLAT ,Lekki,3,3,4,"2,700,000",RENT
4392,FLAT ,Lekki,2,2,3,"1,700,000",RENT
4393,FLAT ,RightLekki,2,2,3,"2,500,000",RENT
4394,FLAT ,Lekki,2,2,3,"1,800,000",RENT
4395,MINI FLAT,Lekki,1,1,Toilets,"1,400,000",RENT
4396,SEMI DETACHED,Lekki,4,4,4,"5,000,000",RENT
4397,FLAT ,Lekki,3,3,4,"2,500,000",RENT
4398,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
4399,FLAT ,Ikoyi,3,3,4,"10,000,000",RENT
4400,FLAT ,Surulere,2,2,3,"1,200,000",RENT
4401,COMMERCIAL PROPERTY,Surulere,4,4,4,"2,500,000",RENT
4402,FLAT ,Lekki,2,2,0,"1,300,000",RENT
4403,FLAT ,Surulere,3,3,4,"1,500,000",RENT
4404,DETACHED DUPLEX,Lekki,4,4,5,"2,500,000",RENT
4405,FLAT ,Ikoyi,3,3,4,"10,000,000",RENT
4406,MASSIONETTE HOUSE,Island,3,3,4,"12,000,000",RENT
4407,FLAT ,Ikoyi,3,3,4,"9,000,000",RENT
4408,TERRACED DUPLEX,Lekki,4,4,5,"2,900,000",RENT
4409,TERRACED DUPLEX,Ikoyi,4,5,6,"15,000,000",RENT
4410,DETACHED DUPLEX,Lekki,4,4,5,"3,800,000",RENT
4411,MASSIONETTE HOUSE,Ikoyi,3,3,4,"15,000,000",RENT
4412,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
4413,BOYS QUARTERS,Lekki,3,3,4,"3,500,000",RENT
4414,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
4415,FLAT ,Ikoyi,3,3,3,"6,000,000",RENT
4416,HOUSE FOR,Ikeja,5,4,4,"6,000,000",RENT
4417,FLAT ,Surulere,2,2,3,"1,000,000",RENT
4418,FLAT ,Maryland,2,2,3,"1,500,000",RENT
4419,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
4420,FLAT ,Maryland,2,2,3,"1,200,000",RENT
4421,DETACHED DUPLEX,Lekki,5,5,6,"6,000,000",RENT
4422,FLAT ,Ikoyi,3,3,4,"14,000,000",RENT
4423,FLAT ,Ikoyi,2,2,3,"3,500,000",RENT
4424,TERRACED DUPLEX,Ikoyi,4,4,5,"20,000,000",RENT
4425,STUDIO APARTMENT,Lekki,2,2,3,"2,000,000",RENT
4426,PENTHOUSE FLAT,Ikoyi,4,4,4,"15,000,000",RENT
4427,FLAT ,Island,2,2,3,"5,000,000",RENT
4428,SHARED APARTMENT,Ikeja,3,2,3,"3,000,000",RENT
4429,TERRACED DUPLEX,Lekki,4,4,5,"6,000,000",RENT
4430,TERRACED DUPLEX,Lekki,3,3,4,"4,000,000",RENT
4431,FLAT ,Ikoyi,3,3,4,"8,000,000",RENT
4432,FLAT ,Ikoyi,3,3,4,"10,000,000",RENT
4433,FLAT ,Island,2,2,3,"3,000,000",RENT
4434,FLAT ,Ogudu,2,2,3,"1,500,000",RENT
4435,SEMI DETACHED,CountyLekki,5,5,6,"4,500,000",RENT
4436,TERRACED DUPLEX,Gbagada,3,3,4,"2,500,000",RENT
4437,FLAT ,WayLekki,3,3,4,"3,500,000",RENT
4438,HOUSE FOR,Ikoyi,4,4,5,"12,000,000",RENT
4439,FOR RENT,Yaba,0,0,0,"3,000,000",RENT
4440,FOR RENT,2,beds,baths,3,"6,500,000",RENT
4441,MINI FLAT,Island,1,baths,4,"35,000",RENT
4442,FACTORY COMMERCIAL,Lekki,3,4,4,"45,000,000",RENT
4443,FLAT ,Island,3,4,4,"5,500,000",RENT
4444,DETACHED DUPLEX,Lekki,5,5,6,"12,000,000",RENT
4445,MASSIONETTE HOUSE,Island,3,3,4,"12,000,000",RENT
4446,DETACHED DUPLEX,Lekki,3,3,4,"3,300,000",RENT
4447,BLOCKS OF,Lekki,3,3,4,"2,000,000",RENT
4448,DUPLEX HOUSE,LekkiLekki,beds,baths,Toilets,"3,500,000",RENT
4449,FLAT ,Lekki,3,2,2,"3,800,000",RENT
4450,DETACHED DUPLEX,EleganzaLekki,4,4,5,"4,000,000",RENT
4451,APARTMENT FOR,ElegushiLekki,0,0,0,"1,200,000",RENT
4452,HOUSE FOR,Lekki,4,4,5,"5,000,000",RENT
4453,FLAT ,Maryland,2,2,3,"1,200,000",RENT
4454,FLAT ,Surulere,3,3,4,"2,500,000",RENT
4455,PROPERTY FOR,Ikeja,beds,baths,2,"5,000,000",RENT
4456,FLAT ,Lekki,5,4,5,"80,000,000",RENT
4457,SEMI DETACHED,Surulere,3,3,4,"2,300,000",RENT
4458,FLAT ,Lekki,3,3,4,"2,500,000",RENT
4459,FLAT ,AgungiLekki,3,3,4,"4,000,000",RENT
4460,DETACHED DUPLEX,AjahLekki,4,4,5,"3,500,000",RENT
4461,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
4462,DETACHED DUPLEX,Ikoyi,5,5,6,"150,000,000",RENT
4463,FLAT ,Island,2,2,3,"3,000,000",RENT
4464,FLAT ,Surulere,3,3,4,"1,000,000",RENT
4465,FLAT ,Lekki,2,2,3,"1,300,000",RENT
4466,FLAT ,Lekki,0,0,0,"1,200,000",RENT
4467,DETACHED DUPLEX,Lekki,4,4,5,"4,000,000",RENT
4468,FLAT ,roadLekki,3,3,3,"2,200,000",RENT
4469,RENT,StreetIkeja,beds,baths,Toilets,"15,000,000",RENT
4470,HOUSE FOR,Lekki,4,4,5,"4,000,000",RENT
4471,FLAT ,Lekki,3,3,4,"2,500,000",RENT
4472,MINI FLAT,Lekki,1,1,2,"1,200,000",RENT
4473,TERRACED DUPLEX,Lekki,3,3,4,"3,500,000",RENT
4474,SEMI DETACHED,Ikoyi,4,4,5,"7,000,000",RENT
4475,FLAT ,Ikoyi,2,2,3,"7,500,000",RENT
4476,FLAT ,Lekki,3,3,4,"3,000,000",RENT
4477,PENTHOUSE FLAT,Ikeja,3,3,4,"8,000,000",RENT
4478,DETACHED DUPLEX,Lekki,8,7,7,"6,500,000",RENT
4479,HOUSE FOR,Ikoyi,2,2,3,"4,000,000",RENT
4480,FLAT ,Ikoyi,3,3,4,"10,000,000",RENT
4481,HOUSE FOR,Ikoyi,4,4,5,"18,000,000",RENT
4482,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
4483,TERRACED DUPLEX,Ikoyi,4,4,5,"10,000,000",RENT
4484,TERRACED DUPLEX,RightLekki,5,5,6,"5,500,000",RENT
4485,FLAT ,Gbagada,3,3,4,"2,000,000",RENT
4486,FLAT ,Island,2,2,3,"3,000,000",RENT
4487,HOUSE FOR,Lekki,4,4,5,"3,500,000",RENT
4488,HOUSE FOR,Lekki,3,3,4,"3,500,000",RENT
4489,FLAT ,Gbagada,2,2,3,"1,500,000",RENT
4490,DETACHED DUPLEX,AmusaLekki,4,4,5,"3,500,000",RENT
4491,TERRACED DUPLEX,Ikoyi,4,4,5,"12,000,000",RENT
4492,OFFICE SPACE,Ilupeju,5,5,5,"4,500,000",RENT
4493,FLAT ,Lekki,0,0,0,"650,000",RENT
4494,MINI FLAT,Lekki,1,1,2,"1,500,000",RENT
4495,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
4496,HOUSE FOR,Lekki,4,4,5,"7,000,000",RENT
4497,SEMI DETACHED,LekkiLekki,4,4,5,"3,500,000",RENT
4498,DETACHED DUPLEX,AgungiLekki,4,4,5,"3,600,000",RENT
4499,FLAT ,AgungiLekki,5,5,6,"4,500,000",RENT
4500,FLAT ,Ikoyi,3,3,4,"18,000,000",RENT
4501,SEMI DETACHED,roadLekki,4,4,5,"4,000,000",RENT
4502,MINI FLAT,LekkiLekki,1,2,2,"4,512,000",RENT
4503,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
4504,SEMI DETACHED,Lekki,3,3,4,"3,200,000",RENT
4505,SEMI DETACHED,Lekki,4,4,5,"3,500,000",RENT
4506,TERRACED DUPLEX,EstateLekki,4,4,5,"3,500,000",RENT
4507,DETACHED DUPLEX,Lekki,4,4,5,"4,000,000",RENT
4508,FLAT ,AgungiLekki,3,3,4,"2,500,000",RENT
4509,FLAT ,Island,2,2,3,"5,000,000",RENT
4510,TERRACED DUPLEX,Lekki,3,4,4,"3,500,000",RENT
4511,DETACHED DUPLEX,Lekki,5,5,6,"15,000,000",RENT
4512,FLAT ,Ikoyi,3,3,4,"5,000,000",RENT
4513,FLAT ,Surulere,5,3,3,"1,500,000",RENT
4514,FLAT ,Yaba,3,3,4,"2,500,000",RENT
4515,PENTHOUSE FLAT,Surulere,3,3,4,"2,500,000",RENT
4516,TERRACED DUPLEX,Ikoyi,4,4,5,"13,000,000",RENT
4517,TERRACED DUPLEX,Lekki,4,4,5,"3,500,000",RENT
4518,FLAT ,Ikoyi,2,2,3,"3,000,000",RENT
4519,OFFICE SPACE,Maryland,4,4,4,"2,000,000",RENT
4520,SEMI DETACHED,Lekki,4,4,5,"3,000,000",RENT
4521,FLAT ,Ikoyi,2,2,3,"7,000,000",RENT
4522,FLAT ,Gbagada,3,3,4,"1,400,000",RENT
4523,OFFICE SPACE,Surulere,3,2,2,"1,500,000",RENT
4524,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
4525,HOUSE FOR,Yaba,4,4,5,"2,500,000",RENT
4526,FLAT ,ElegushiLekki,3,3,4,"3,000,000",RENT
4527,HOUSE FOR,Lekki,4,4,5,"3,500,000",RENT
4528,MINI FLAT,WayLekki,1,1,1,"1,600,000",RENT
4529,OFFICE SPACE,Surulere,2,2,2,"1,300,000",RENT
4530,FLAT ,AgungiLekki,4,4,5,"4,000,000",RENT
4531,FLAT ,Lekki,4,4,5,"4,000,000",RENT
4532,FLAT ,Gbagada,3,2,3,"1,500,000",RENT
4533,FLAT ,Lekki,3,3,4,"3,000,000",RENT
4534,FLAT ,Gbagada,3,3,4,"2,700,000",RENT
4535,SEMI DETACHED,Island,4,4,5,"4,500,000",RENT
4536,SEMI DETACHED,Island,4,4,5,"4,500,000",RENT
4537,FLAT ,Ikoyi,3,3,4,"10,000,000",RENT
4538,FLAT ,Lekki,3,3,4,"4,500,000",RENT
